RetailerID,Retailer,InvoiceDate,Region,State,City,Product,PriceperUnit,UnitsSold,TotalSales,OperatingProfit,OperatingMargin,SalesMethod,OperatingExpenses
1185732,Amazon,2021-10-19,Northeast,Maine,Portland,Women's Street Footwear,55,125,6875,27500.000000000004,40,Outlet,20625.000000000004
1185732,Amazon,2021-10-19,Northeast,Maine,Portland,Women's Athletic Footwear,55,100,5500,16500.0,30,Outlet,11000.0
1185732,Amazon,2021-10-19,Northeast,Maine,Portland,Men's Apparel,65,100,6500,16250.0,25,Outlet,9750.0
1185732,Amazon,2021-10-19,Northeast,Maine,Portland,Women's Apparel,70,225,15750,63000.0,40,Outlet,47250.0
1185732,Amazon,2021-11-18,Northeast,Maine,Portland,Men's Street Footwear,65,375,24375,85312.5,35,Outlet,60937.5
1185732,Amazon,2021-11-18,Northeast,Maine,Portland,Men's Athletic Footwear,55,200,11000,38500.0,35,Outlet,27500.0
1185732,Amazon,2021-11-18,Northeast,Maine,Portland,Women's Street Footwear,55,195,10725,42900.0,40,Outlet,32175.0
1185732,Amazon,2021-11-18,Northeast,Maine,Portland,Women's Athletic Footwear,55,175,9625,28875.000000000004,30,Outlet,19250.000000000004
1185732,Amazon,2021-11-18,Northeast,Maine,Portland,Men's Apparel,65,150,9750,24375.0,25,Outlet,14625.0
1185732,Amazon,2021-11-18,Northeast,Maine,Portland,Women's Apparel,70,250,17500,70000.0,40,Outlet,52500.0
1185732,Amazon,2021-12-17,Northeast,Maine,Portland,Men's Street Footwear,65,475,30875,108062.5,35,Outlet,77187.5
1185732,Amazon,2021-12-17,Northeast,Maine,Portland,Men's Athletic Footwear,55,275,15125,52937.50000000001,35,Outlet,37812.50000000001
1185732,Amazon,2021-12-17,Northeast,Maine,Portland,Women's Street Footwear,55,250,13750,55000.00000000001,40,Outlet,41250.00000000001
1185732,Amazon,2021-12-17,Northeast,Maine,Portland,Women's Athletic Footwear,55,200,11000,33000.0,30,Outlet,22000.0
1185732,Amazon,2021-12-17,Northeast,Maine,Portland,Men's Apparel,65,200,13000,32500.0,25,Outlet,19500.0
1185732,Amazon,2021-12-17,Northeast,Maine,Portland,Women's Apparel,70,300,21000,84000.0,40,Outlet,63000.0
1128299,West Gear,2021-01-10,Northeast,Maine,Portland,Men's Street Footwear,35,375,13125,32812.5,25,Outlet,19687.5
1128299,West Gear,2021-01-10,Northeast,Maine,Portland,Men's Athletic Footwear,45,375,16875,33750.0,20,Outlet,16875.0
1128299,West Gear,2021-01-10,Northeast,Maine,Portland,Women's Street Footwear,45,375,16875,42187.5,25,Outlet,25312.5
1128299,West Gear,2021-01-10,Northeast,Maine,Portland,Women's Athletic Footwear,45,225,10125,25312.5,25,Outlet,15187.5
1185732,Amazon,2021-01-24,West,Alaska,Anchorage,Women's Apparel,55,300,16500,49500.00000000001,30,Outlet,33000.00000000001
1185732,Amazon,2021-02-22,West,Alaska,Anchorage,Men's Street Footwear,55,575,31625,110687.50000000003,35,Outlet,79062.50000000003
1185732,Amazon,2021-02-22,West,Alaska,Anchorage,Men's Athletic Footwear,55,225,12375,43312.50000000001,35,Outlet,30937.500000000007
1185732,Amazon,2021-02-22,West,Alaska,Anchorage,Women's Street Footwear,45,275,12375,30937.5,25,Outlet,18562.5
1185732,Amazon,2021-02-22,West,Alaska,Anchorage,Women's Athletic Footwear,49,175,8749,21874.999999999996,25,Outlet,13125.999999999996
1185732,Amazon,2021-02-22,West,Alaska,Anchorage,Men's Apparel,65,250,16250,40625.00000000001,25,Outlet,24375.000000000007
1185732,Amazon,2021-02-22,West,Alaska,Anchorage,Women's Apparel,55,350,19250,57750.00000000001,30,Outlet,38500.00000000001
1185732,Amazon,2021-03-20,West,Alaska,Anchorage,Men's Street Footwear,55,545,29975,104912.50000000003,35,Outlet,74937.50000000003
1185732,Amazon,2021-03-20,West,Alaska,Anchorage,Men's Athletic Footwear,55,250,13750,48125.000000000015,35,Outlet,34375.000000000015
1185732,Amazon,2021-03-20,West,Alaska,Anchorage,Women's Street Footwear,45,275,12375,30937.5,25,Outlet,18562.5
1185732,Amazon,2021-03-20,West,Alaska,Anchorage,Women's Athletic Footwear,49,125,6249,15624.999999999998,25,Outlet,9375.999999999998
1185732,Amazon,2021-03-20,West,Alaska,Anchorage,Men's Apparel,65,175,11375,28437.500000000007,25,Outlet,17062.500000000007
1185732,Amazon,2021-03-20,West,Alaska,Anchorage,Women's Apparel,55,275,15125,45375.00000000001,30,Outlet,30250.000000000007
1185732,Amazon,2021-04-21,West,Alaska,Anchorage,Men's Street Footwear,55,525,28875,101062.50000000003,35,Outlet,72187.50000000003
1185732,Amazon,2021-04-21,West,Alaska,Anchorage,Men's Athletic Footwear,55,225,12375,43312.50000000001,35,Outlet,30937.500000000007
1185732,Amazon,2021-04-21,West,Alaska,Anchorage,Women's Street Footwear,45,225,10125,25312.5,25,Outlet,15187.5
1185732,Amazon,2021-04-21,West,Alaska,Anchorage,Women's Athletic Footwear,49,150,7499,18749.999999999996,25,Outlet,11250.999999999996
1185732,Amazon,2021-04-21,West,Alaska,Anchorage,Men's Apparel,60,150,9000,22500.000000000004,25,Outlet,13500.000000000004
1185732,Amazon,2021-04-21,West,Alaska,Anchorage,Women's Apparel,50,300,15000,45000.0,30,Outlet,30000.0
1185732,Amazon,2021-05-20,West,Alaska,Anchorage,Men's Street Footwear,65,570,37050,129675.00000000001,35,Outlet,92625.00000000001
1185732,Amazon,2021-05-20,West,Alaska,Anchorage,Men's Athletic Footwear,60,275,16500,57750.000000000015,35,Outlet,41250.000000000015
1185732,Amazon,2021-05-20,West,Alaska,Anchorage,Women's Street Footwear,55,300,16500,41250.00000000001,25,Outlet,24750.000000000007
1185732,Amazon,2021-05-20,West,Alaska,Anchorage,Women's Athletic Footwear,55,250,13750,34375.00000000001,25,Outlet,20625.000000000007
1185732,Amazon,2021-05-20,West,Alaska,Anchorage,Men's Apparel,65,275,17875,44687.5,25,Outlet,26812.5
1185732,Amazon,2021-05-20,West,Alaska,Anchorage,Women's Apparel,70,400,28000,84000.0,30,Outlet,56000.0
1185732,Amazon,2021-06-22,West,Alaska,Anchorage,Men's Street Footwear,65,650,42250,147875.0,35,Outlet,105625.0
1185732,Amazon,2021-06-22,West,Alaska,Anchorage,Men's Athletic Footwear,60,400,24000,84000.00000000001,35,Outlet,60000.000000000015
1185732,Amazon,2021-06-22,West,Alaska,Anchorage,Women's Street Footwear,55,325,17875,44687.50000000001,25,Outlet,26812.500000000007
1185732,Amazon,2021-06-22,West,Alaska,Anchorage,Women's Athletic Footwear,55,300,16500,41250.00000000001,25,Outlet,24750.000000000007
1185732,Amazon,2021-06-22,West,Alaska,Anchorage,Men's Apparel,65,300,19500,48750.0,25,Outlet,29250.0
1185732,Amazon,2021-06-22,West,Alaska,Anchorage,Women's Apparel,70,450,31500,94500.0,30,Outlet,63000.0
1185732,Amazon,2021-07-20,West,Alaska,Anchorage,Men's Street Footwear,65,675,43875,153562.50000000003,35,Outlet,109687.50000000003
1185732,Amazon,2021-07-20,West,Alaska,Anchorage,Men's Athletic Footwear,60,425,25500,89250.00000000001,35,Outlet,63750.000000000015
1185732,Amazon,2021-07-20,West,Alaska,Anchorage,Women's Street Footwear,55,350,19250,48125.00000000001,25,Outlet,28875.000000000007
1185732,Amazon,2021-07-20,West,Alaska,Anchorage,Women's Athletic Footwear,55,300,16500,41250.00000000001,25,Outlet,24750.000000000007
1185732,Amazon,2021-07-20,West,Alaska,Anchorage,Men's Apparel,65,325,21125,52812.5,25,Outlet,31687.5
1185732,Amazon,2021-07-20,West,Alaska,Anchorage,Women's Apparel,70,500,35000,105000.0,30,Outlet,70000.0
1185732,Amazon,2021-08-21,West,Alaska,Anchorage,Men's Street Footwear,65,650,42250,147875.0,35,Outlet,105625.0
1185732,Amazon,2021-08-21,West,Alaska,Anchorage,Men's Athletic Footwear,60,425,25500,89250.00000000001,35,Outlet,63750.000000000015
1185732,Amazon,2021-08-21,West,Alaska,Anchorage,Women's Street Footwear,55,350,19250,48125.00000000001,25,Outlet,28875.000000000007
1185732,Amazon,2021-08-21,West,Alaska,Anchorage,Women's Athletic Footwear,55,250,13750,34375.00000000001,25,Outlet,20625.000000000007
1185732,Amazon,2021-08-21,West,Alaska,Anchorage,Men's Apparel,65,225,14625,36562.5,25,Outlet,21937.5
1185732,Amazon,2021-08-21,West,Alaska,Anchorage,Women's Apparel,70,400,28000,84000.0,30,Outlet,56000.0
1185732,Amazon,2021-09-20,West,Alaska,Anchorage,Men's Street Footwear,65,525,34125,119437.50000000001,35,Outlet,85312.50000000001
1185732,Amazon,2021-09-20,West,Alaska,Anchorage,Men's Athletic Footwear,60,325,19500,68250.00000000001,35,Outlet,48750.000000000015
1185732,Amazon,2021-09-20,West,Alaska,Anchorage,Women's Street Footwear,55,225,12375,30937.500000000004,25,Outlet,18562.500000000004
1185732,Amazon,2021-09-20,West,Alaska,Anchorage,Women's Athletic Footwear,55,200,11000,27500.000000000004,25,Outlet,16500.000000000004
1185732,Amazon,2021-09-20,West,Alaska,Anchorage,Men's Apparel,65,200,13000,32500.0,25,Outlet,19500.0
1185732,Amazon,2021-09-20,West,Alaska,Anchorage,Women's Apparel,70,300,21000,63000.0,30,Outlet,42000.0
1185732,Amazon,2021-10-22,West,Alaska,Anchorage,Men's Street Footwear,70,450,31500,110250.00000000001,35,Outlet,78750.00000000001
1185732,Amazon,2021-10-22,West,Alaska,Anchorage,Men's Athletic Footwear,65,275,17875,62562.500000000015,35,Outlet,44687.500000000015
1185732,Amazon,2021-10-22,West,Alaska,Anchorage,Women's Street Footwear,65,175,11375,28437.500000000007,25,Outlet,17062.500000000007
1185732,Amazon,2021-10-22,West,Alaska,Anchorage,Women's Athletic Footwear,65,150,9750,24375.000000000004,25,Outlet,14625.000000000004
1185732,Amazon,2021-10-22,West,Alaska,Anchorage,Men's Apparel,75,150,11250,28125.000000000004,25,Outlet,16875.000000000004
1185732,Amazon,2021-10-22,West,Alaska,Anchorage,Women's Apparel,80,275,22000,66000.0,30,Outlet,44000.0
1185732,Amazon,2021-11-21,West,Alaska,Anchorage,Men's Street Footwear,75,425,31875,111562.50000000003,35,Outlet,79687.50000000003
1185732,Amazon,2021-11-21,West,Alaska,Anchorage,Men's Athletic Footwear,65,300,19500,68250.00000000001,35,Outlet,48750.000000000015
1185732,Amazon,2021-11-21,West,Alaska,Anchorage,Women's Street Footwear,65,320,20800,52000.000000000015,25,Outlet,31200.000000000015
1185732,Amazon,2021-11-21,West,Alaska,Anchorage,Women's Athletic Footwear,65,300,19500,48750.00000000001,25,Outlet,29250.000000000007
1185732,Amazon,2021-11-21,West,Alaska,Anchorage,Men's Apparel,75,275,20625,51562.50000000001,25,Outlet,30937.500000000007
1185732,Amazon,2021-11-21,West,Alaska,Anchorage,Women's Apparel,80,375,30000,90000.0,30,Outlet,60000.0
1185732,Amazon,2021-12-20,West,Alaska,Anchorage,Men's Street Footwear,75,600,45000,157500.00000000003,35,Outlet,112500.00000000003
1185732,Amazon,2021-12-20,West,Alaska,Anchorage,Men's Athletic Footwear,65,400,26000,91000.00000000003,35,Outlet,65000.00000000003
1128299,Foot Locker,2021-01-10,West,Alaska,Anchorage,Men's Street Footwear,35,375,13125,32812.5,25,Outlet,19687.5
1128299,Foot Locker,2021-01-10,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,16875,33750.0,20,Outlet,16875.0
1128299,Foot Locker,2021-01-10,West,Alaska,Anchorage,Women's Street Footwear,45,375,16875,42187.5,25,Outlet,25312.5
1128299,Foot Locker,2021-01-10,West,Alaska,Anchorage,Women's Athletic Footwear,45,225,10125,25312.5,25,Outlet,15187.5
1128299,Foot Locker,2021-01-10,West,Alaska,Anchorage,Men's Apparel,50,175,8750,13125.0,15,Outlet,4375.0
1128299,Foot Locker,2021-01-10,West,Alaska,Anchorage,Women's Apparel,45,425,19125,76500.0,40,Outlet,57375.0
1128299,Foot Locker,2021-02-10,West,Alaska,Anchorage,Men's Street Footwear,35,475,16625,41562.5,25,Outlet,24937.5
1128299,Foot Locker,2021-02-10,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,16875,33750.0,20,Outlet,16875.0
1128299,Foot Locker,2021-02-10,West,Alaska,Anchorage,Women's Street Footwear,45,375,16875,42187.5,25,Outlet,25312.5
1128299,Foot Locker,2021-02-10,West,Hawaii,Honolulu,Women's Athletic Footwear,45,225,10125,25312.5,25,Outlet,15187.5
1128299,Foot Locker,2021-02-10,West,Hawaii,Honolulu,Men's Apparel,50,150,7500,11250.0,15,Outlet,3750.0
1128299,Foot Locker,2021-02-10,West,Hawaii,Honolulu,Women's Apparel,45,350,15750,63000.0,40,Outlet,47250.0
1128299,Foot Locker,2021-03-09,West,Hawaii,Honolulu,Men's Street Footwear,45,500,22500,56250.0,25,Outlet,33750.0
1128299,Foot Locker,2021-03-09,West,Hawaii,Honolulu,Men's Athletic Footwear,54,350,19249,38499.99999999999,20,Outlet,19250.999999999993
1128299,Foot Locker,2021-03-09,West,Hawaii,Honolulu,Women's Street Footwear,59,375,22499,56249.999999999985,25,Outlet,33750.999999999985
1128299,Foot Locker,2021-03-09,West,Hawaii,Honolulu,Women's Athletic Footwear,54,275,15124,37812.49999999999,25,Outlet,22688.499999999993
1128299,Foot Locker,2021-03-09,West,Hawaii,Honolulu,Men's Apparel,60,125,7500,11250.0,15,Outlet,3750.0
1128299,Foot Locker,2021-03-09,West,Hawaii,Honolulu,Women's Apparel,54,325,17874,71499.99999999999,40,Outlet,53625.999999999985
1128299,Foot Locker,2021-04-10,West,Hawaii,Honolulu,Men's Street Footwear,60,500,30000,75000.0,25,Outlet,45000.0
1128299,Foot Locker,2021-04-10,West,Hawaii,Honolulu,Men's Athletic Footwear,65,300,19500,39000.0,20,Outlet,19500.0
1128299,Foot Locker,2021-04-10,West,Hawaii,Honolulu,Women's Street Footwear,65,350,22750,56875.0,25,Outlet,34125.0
1128299,Foot Locker,2021-04-10,West,Hawaii,Honolulu,Women's Athletic Footwear,50,250,12500,31250.0,25,Outlet,18750.0
1128299,Foot Locker,2021-04-10,West,Hawaii,Honolulu,Men's Apparel,55,150,8250,12375.000000000002,15,Outlet,4125.000000000002
1128299,Foot Locker,2021-04-10,West,Hawaii,Honolulu,Women's Apparel,70,325,22750,91000.0,40,Outlet,68250.0
1128299,Foot Locker,2021-05-11,West,Hawaii,Honolulu,Men's Street Footwear,54,525,28874,72187.49999999999,25,Outlet,43313.499999999985
1128299,Foot Locker,2021-05-11,West,Hawaii,Honolulu,Men's Athletic Footwear,60,375,22500,45000.0,20,Outlet,22500.0
1128299,Foot Locker,2021-05-11,West,Hawaii,Honolulu,Women's Street Footwear,60,375,22500,56250.0,25,Outlet,33750.0
1128299,Foot Locker,2021-05-11,West,Hawaii,Honolulu,Women's Athletic Footwear,54,275,15124,37812.49999999999,25,Outlet,22688.499999999993
1128299,Foot Locker,2021-05-11,West,Hawaii,Honolulu,Men's Apparel,60,175,10500,15750.0,15,Outlet,5250.0
1128299,Foot Locker,2021-05-11,West,Hawaii,Honolulu,Women's Apparel,75,475,35625,142500.0,40,Outlet,106875.0
1128299,Foot Locker,2021-06-10,West,Hawaii,Honolulu,Men's Street Footwear,70,725,50750,126875.0,25,Outlet,76125.0
1128299,Foot Locker,2021-06-10,West,Hawaii,Honolulu,Men's Athletic Footwear,75,600,45000,90000.0,20,Outlet,45000.0
1128299,Foot Locker,2021-06-10,West,Hawaii,Honolulu,Women's Street Footwear,75,600,45000,112500.0,25,Outlet,67500.0
1128299,Foot Locker,2021-06-10,West,Hawaii,Honolulu,Women's Athletic Footwear,75,475,35625,89062.5,25,Outlet,53437.5
1128299,Foot Locker,2021-06-10,West,Hawaii,Honolulu,Men's Apparel,85,350,29750,44625.00000000001,15,Outlet,14875.000000000007
1128299,Foot Locker,2021-06-10,West,Hawaii,Honolulu,Women's Apparel,100,650,65000,260000.0,40,Outlet,195000.0
1128299,Foot Locker,2021-07-09,West,Hawaii,Honolulu,Men's Street Footwear,80,800,64000,160000.0,25,Outlet,96000.0
1128299,Foot Locker,2021-07-09,West,Hawaii,Honolulu,Men's Athletic Footwear,85,650,55250,110500.00000000003,20,Outlet,55250.00000000003
1128299,Foot Locker,2021-07-09,West,Hawaii,Honolulu,Women's Street Footwear,85,600,51000,127500.00000000001,25,Outlet,76500.00000000001
1128299,Foot Locker,2021-07-09,West,Hawaii,Honolulu,Women's Athletic Footwear,80,500,40000,100000.0,25,Outlet,60000.0
1128299,Foot Locker,2021-07-09,West,Hawaii,Honolulu,Men's Apparel,85,550,46750,70125.0,15,Outlet,23375.0
1128299,Foot Locker,2021-07-09,West,Hawaii,Honolulu,Women's Apparel,100,550,55000,220000.0,40,Outlet,165000.0
1128299,Foot Locker,2021-08-10,West,Hawaii,Honolulu,Men's Street Footwear,85,750,63750,159375.00000000003,25,Outlet,95625.00000000003
1128299,Foot Locker,2021-08-10,West,Hawaii,Honolulu,Men's Athletic Footwear,75,725,54375,108750.00000000003,20,Outlet,54375.00000000003
1128299,Foot Locker,2021-08-10,West,Hawaii,Honolulu,Women's Street Footwear,70,600,42000,105000.0,25,Outlet,63000.0
1128299,Foot Locker,2021-08-10,West,Hawaii,Honolulu,Women's Athletic Footwear,70,525,36750,91875.0,25,Outlet,55125.0
1128299,Walmart,2021-08-10,West,Hawaii,Honolulu,Men's Apparel,70,525,36750,55125.0,15,Outlet,18375.0
1128299,Walmart,2021-08-10,West,Hawaii,Honolulu,Women's Apparel,75,350,26250,105000.0,40,Outlet,78750.0
1128299,Walmart,2021-09-11,West,Hawaii,Honolulu,Men's Street Footwear,65,550,35750,89375.00000000001,25,Outlet,53625.000000000015
1128299,Walmart,2021-09-11,West,Hawaii,Honolulu,Men's Athletic Footwear,70,550,38500,77000.00000000001,20,Outlet,38500.000000000015
1128299,Walmart,2021-09-11,West,Hawaii,Honolulu,Women's Street Footwear,65,375,24375,60937.500000000015,25,Outlet,36562.500000000015
1128299,Walmart,2021-09-11,West,Hawaii,Honolulu,Women's Athletic Footwear,65,325,21125,52812.500000000015,25,Outlet,31687.500000000015
1128299,Walmart,2021-09-11,West,Hawaii,Honolulu,Men's Apparel,75,350,26250,39375.00000000001,15,Outlet,13125.000000000007
1128299,Walmart,2021-09-11,West,Hawaii,Honolulu,Women's Apparel,60,375,22500,90000.0,40,Outlet,67500.0
1128299,Walmart,2021-10-10,West,Hawaii,Honolulu,Men's Street Footwear,55,475,26125,65312.50000000001,25,Outlet,39187.50000000001
1128299,Walmart,2021-10-10,West,Hawaii,Honolulu,Men's Athletic Footwear,65,475,30875,61750.000000000015,20,Outlet,30875.000000000015
1128299,Walmart,2021-10-10,West,Hawaii,Honolulu,Women's Street Footwear,60,300,18000,45000.00000000001,25,Outlet,27000.000000000007
1128299,Walmart,2021-10-10,West,Hawaii,Honolulu,Women's Athletic Footwear,55,275,15125,37812.50000000001,25,Outlet,22687.500000000007
1128299,Walmart,2021-10-10,West,Hawaii,Honolulu,Men's Apparel,65,250,16250,24375.0,15,Outlet,8125.0
1128299,Walmart,2021-10-10,West,Hawaii,Honolulu,Women's Apparel,70,300,21000,84000.0,40,Outlet,63000.0
1128299,Walmart,2021-11-10,West,Hawaii,Honolulu,Men's Street Footwear,55,525,28875,72187.50000000001,25,Outlet,43312.500000000015
1128299,Walmart,2021-11-10,West,Hawaii,Honolulu,Men's Athletic Footwear,60,600,36000,72000.00000000001,20,Outlet,36000.000000000015
1128299,Walmart,2021-11-10,West,Hawaii,Honolulu,Women's Street Footwear,55,425,23375,58437.50000000001,25,Outlet,35062.50000000001
1128299,Walmart,2021-11-10,West,Hawaii,Honolulu,Women's Athletic Footwear,65,400,26000,65000.000000000015,25,Outlet,39000.000000000015
1128299,Walmart,2021-11-10,West,Hawaii,Honolulu,Men's Apparel,85,375,31875,47812.50000000001,15,Outlet,15937.500000000007
1128299,Walmart,2021-11-10,West,Hawaii,Honolulu,Women's Apparel,90,500,45000,180000.00000000003,40,Outlet,135000.00000000003
1128299,Walmart,2021-12-09,West,Hawaii,Honolulu,Men's Street Footwear,75,700,52500,131250.00000000003,25,Outlet,78750.00000000003
1128299,Walmart,2021-12-09,West,Hawaii,Honolulu,Men's Athletic Footwear,85,700,59500,119000.00000000003,20,Outlet,59500.00000000003
1128299,Sports Direct,2021-12-09,West,Hawaii,Honolulu,Women's Street Footwear,80,500,40000,100000.00000000001,25,Outlet,60000.000000000015
1128299,Sports Direct,2021-12-09,West,Hawaii,Honolulu,Women's Athletic Footwear,80,500,40000,100000.00000000001,25,Outlet,60000.000000000015
1128299,Sports Direct,2021-12-09,West,Hawaii,Honolulu,Men's Apparel,90,425,38250,57375.00000000001,15,Outlet,19125.000000000007
1128299,Sports Direct,2021-12-09,West,Hawaii,Honolulu,Women's Apparel,95,525,49875,199500.00000000003,40,Outlet,149625.00000000003
1128299,Sports Direct,2021-01-17,West,Hawaii,Honolulu,Men's Street Footwear,40,425,17000,51000.0,30,Outlet,34000.0
1128299,Sports Direct,2021-01-17,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,21250,53125.0,25,Outlet,31875.0
1128299,Sports Direct,2021-01-17,West,Hawaii,Honolulu,Women's Street Footwear,50,425,21250,63750.0,30,Outlet,42500.0
1128299,Sports Direct,2021-01-17,West,Hawaii,Honolulu,Women's Athletic Footwear,50,275,13750,41250.0,30,Outlet,27500.0
1128299,Sports Direct,2021-01-17,West,Hawaii,Honolulu,Men's Apparel,55,225,12375,24750.000000000004,20,Outlet,12375.000000000004
1128299,Sports Direct,2021-01-17,West,Hawaii,Honolulu,Women's Apparel,50,475,23750,106875.0,45,Outlet,83125.0
1128299,Sports Direct,2021-02-17,West,Hawaii,Honolulu,Men's Street Footwear,40,525,21000,63000.0,30,Outlet,42000.0
1128299,Sports Direct,2021-02-17,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,21250,53125.0,25,Outlet,31875.0
1128299,Sports Direct,2021-02-17,West,Hawaii,Honolulu,Women's Street Footwear,50,425,21250,63750.0,30,Outlet,42500.0
1128299,Sports Direct,2021-02-17,Southeast,Florida,Orlando,Women's Athletic Footwear,50,275,13750,41250.0,30,Outlet,27500.0
1128299,Sports Direct,2021-02-17,Southeast,Florida,Orlando,Men's Apparel,55,200,11000,22000.000000000004,20,Outlet,11000.000000000004
1128299,Sports Direct,2021-02-17,Southeast,Florida,Orlando,Women's Apparel,50,400,20000,90000.0,45,Outlet,70000.0
1128299,Sports Direct,2021-03-16,Southeast,Florida,Orlando,Men's Street Footwear,50,550,27500,82500.0,30,Outlet,55000.0
1128299,Sports Direct,2021-03-16,Southeast,Florida,Orlando,Men's Athletic Footwear,60,400,24000,60000.0,25,Outlet,36000.0
1128299,Sports Direct,2021-03-16,Southeast,Florida,Orlando,Women's Street Footwear,64,425,27624,82874.99999999999,30,Outlet,55250.999999999985
1128299,Sports Direct,2021-03-16,Southeast,Florida,Orlando,Women's Athletic Footwear,60,325,19500,58500.0,30,Outlet,39000.0
1128299,Sports Direct,2021-03-16,Southeast,Florida,Orlando,Men's Apparel,65,175,11375,22750.0,20,Outlet,11375.0
1128299,Sports Direct,2021-03-16,Southeast,Florida,Orlando,Women's Apparel,60,375,22500,101250.0,45,Outlet,78750.0
1128299,Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Street Footwear,65,550,35750,107250.0,30,Outlet,71500.0
1128299,Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Athletic Footwear,70,350,24500,61250.0,25,Outlet,36750.0
1128299,Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Street Footwear,70,400,28000,84000.0,30,Outlet,56000.0
1128299,Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Athletic Footwear,55,300,16500,49500.00000000001,30,Outlet,33000.00000000001
1128299,Walmart,2021-04-17,Southeast,Florida,Orlando,Men's Apparel,60,200,12000,24000.000000000004,20,Outlet,12000.000000000004
1128299,Walmart,2021-04-17,Southeast,Florida,Orlando,Women's Apparel,75,375,28125,126562.50000000003,45,Outlet,98437.50000000003
1128299,Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Street Footwear,60,575,34500,103500.0,30,Outlet,69000.0
1128299,Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,65,425,27625,69062.5,25,Outlet,41437.5
1128299,Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,65,425,27625,82875.0,30,Outlet,55250.0
1128299,Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Athletic Footwear,60,325,19500,58500.0,30,Outlet,39000.0
1128299,Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,54,225,12374,24750.0,20,Outlet,12376.0
1128299,Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Apparel,70,575,40250,181125.0,45,Outlet,140875.0
1128299,Walmart,2021-06-17,Southeast,Florida,Orlando,Men's Street Footwear,64,825,53624,160874.99999999997,30,Outlet,107250.99999999997
1128299,Walmart,2021-06-17,Southeast,Florida,Orlando,Men's Athletic Footwear,70,700,49000,122500.0,25,In-store,73500.0
1128299,Walmart,2021-06-17,Southeast,Florida,Orlando,Women's Street Footwear,85,700,59500,178500.0,30,In-store,119000.0
1128299,Walmart,2021-06-17,Southeast,Florida,Orlando,Women's Athletic Footwear,85,575,48875,146625.0,30,In-store,97750.0
1128299,Walmart,2021-06-17,Southeast,Florida,Orlando,Men's Apparel,95,450,42750,85500.0,20,In-store,42750.0
1128299,Walmart,2021-06-17,Southeast,Florida,Orlando,Women's Apparel,110,750,82500,371250.00000000006,45,In-store,288750.00000000006
1128299,Walmart,2021-07-16,Southeast,Florida,Orlando,Men's Street Footwear,90,900,81000,243000.0,30,In-store,162000.0
1128299,Walmart,2021-07-16,Southeast,Florida,Orlando,Men's Athletic Footwear,95,750,71250,178125.0,25,In-store,106875.0
1128299,Walmart,2021-07-16,Southeast,Florida,Orlando,Women's Street Footwear,95,700,66500,199500.0,30,In-store,133000.0
1128299,Walmart,2021-07-16,Southeast,Florida,Orlando,Women's Athletic Footwear,90,600,54000,162000.0,30,In-store,108000.0
1128299,Walmart,2021-07-16,Southeast,Florida,Orlando,Men's Apparel,95,650,61750,123500.0,20,In-store,61750.0
1128299,Walmart,2021-07-16,Southeast,Florida,Orlando,Women's Apparel,110,650,71500,321750.00000000006,45,In-store,250250.00000000006
1128299,Walmart,2021-08-17,Southeast,Florida,Orlando,Men's Street Footwear,95,850,80750,242250.0,30,In-store,161500.0
1128299,Walmart,2021-08-17,Southeast,Florida,Orlando,Men's Athletic Footwear,85,825,70125,175312.50000000003,25,In-store,105187.50000000003
1128299,Walmart,2021-08-17,Southeast,Florida,Orlando,Women's Street Footwear,80,700,56000,168000.0,30,In-store,112000.0
1128299,Walmart,2021-08-17,Southeast,Florida,Orlando,Women's Athletic Footwear,80,475,38000,114000.0,30,In-store,76000.0
1128299,Walmart,2021-08-17,Southeast,Florida,Orlando,Men's Apparel,80,475,38000,76000.0,20,In-store,38000.0
1128299,Walmart,2021-08-17,Southeast,Florida,Orlando,Women's Apparel,85,300,25500,114750.0,45,In-store,89250.0
1128299,Walmart,2021-09-18,Southeast,Florida,Orlando,Men's Street Footwear,60,500,30000,90000.00000000001,30,In-store,60000.000000000015
1128299,Walmart,2021-09-18,Southeast,Florida,Orlando,Men's Athletic Footwear,65,500,32500,81250.00000000001,25,In-store,48750.000000000015
1128299,Walmart,2021-09-18,Southeast,Florida,Orlando,Women's Street Footwear,60,300,18000,54000.00000000001,30,In-store,36000.00000000001
1128299,Walmart,2021-09-18,Southeast,Florida,Orlando,Women's Athletic Footwear,60,250,15000,45000.00000000001,30,In-store,30000.000000000007
1128299,Walmart,2021-09-18,Southeast,Florida,Orlando,Men's Apparel,70,275,19250,38500.0,20,In-store,19250.0
